# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.8160492733627764,6.212781015825873,0.8572629230680571,-78.69268301400594,-0.9213118476238699,-6.000000000000008,0.11007043430136147,6.7214744789440175,-5.816674018856125,-0.4267929860054241
 1.823336026765048,6.211438469194428,0.8640031796866039,-78.73506768320274,-0.9650323680375005,-5.999999999999992,0.11553974883893363,6.718364543701177,-6.395505862605164,-0.44715545586660727
 1.830605975690109,6.210042710556159,0.8710403901198494,-78.7815626841738,-1.0086520615878656,-5.999999999999992,0.11950910949747122,6.715113746375464,-6.914294860209442,-0.4675454577510226
 1.8378590588155803,6.208595127306666,0.8783725166850085,-78.83171263954891,-1.0521705603406932,-6.000000000000008,0.12233528688887818,6.7117226003054595,-7.383241021566148,-0.4879601835325315
 1.8450952215849639,6.207097106841547,0.8859975216992965,-78.88513897334657,-1.0955875369569952,-6.0,0.12428535786407946,6.70819164099244,-7.810514535375512,-0.5083968243686922
 1.8523144149408362,6.205550036556402,0.893913367479928,-78.9415245879863,-1.1389026970922285,-5.999999999999985,0.12556123513866482,6.704521426015811,-8.202723260132808,-0.5288525683237633
 1.8595165943361582,6.203955303846829,0.9021180163441185,-79.00060207243595,-1.1821157734641607,-5.999999999999992,0.1263169191032576,6.700712534945066,-8.565259251826095,-0.5493245985605424
 1.8667017189549167,6.202314296108427,0.9106094306090826,-79.06214452755229,-1.2252265211767117,-6.000000000000015,0.12667079438461698,6.696765569248259,-8.902558790174988,-0.5698100919530631
 1.873869751092136,6.200628400736795,0.9193855725920356,-79.12595835506374,-1.2682347140000283,-5.999999999999985,0.12671450681784419,6.692681152197028,-9.218299755062999,-0.5903062180255859
 1.8810206556565063,6.198899005127533,0.9284444046101921,-79.19187753685797,-1.311140141386249,-5.999999999999985,0.1265194439050685,6.6884599287681725,-9.51555303158208,-0.6108101381400894
 1.8881543997682744,6.19712749667624,0.9377838889807674,-79.25975905726723,-1.3539426060568578,-6.0,0.12614151706217122,6.684102565541807,-9.796899797198602,-0.6313190048776895
 1.895270952431821,6.195315262778514,0.9474019880209765,-79.32947921061348,-1.3966419220381379,-5.999999999999992,0.12562472419048765,6.679609750596097,-10.064523189068284,-0.6518299615712113
 1.9023702842672852,6.193463690829956,0.9572966640480342,-79.40093060049841,-1.4392379130509227,-6.000000000000016,0.1250038284099054,6.6749821933986055,-10.32028057344975,-0.672340141958898
 1.9094523672892456,6.191574168226163,0.9674658793791556,-79.4740196843295,-1.481730411182686,-6.000000000000016,0.12430638831511655,6.670220624694256,-10.565760969737818,-0.6928466699320105
 1.9165171747231764,6.189648082362735,0.9779075963315558,-79.54866475097364,-1.5241192557862697,-5.999999999999992,0.12355430904829304,6.665325796389946,-10.80233099431688,-0.713346659361036
 1.9235646808524414,6.18768682063527,0.9886197772224496,-79.62479424486644,-1.566404292561859,-5.999999999999984,0.12276503673827993,6.660298481435809,-11.03117192574897,-0.7338372139825302
 1.9305948608901353,6.1856917704393695,0.9996003843690522,-79.70234536953122,-1.6085853727880242,-6.0,0.12195248188623235,6.6551394737031515,-11.253309726828135,-0.7543154273351078
 1.9376076908712716,6.183664319170631,1.0108473800885784,-79.78126291737051,-1.6506623526748403,-5.999999999999968,0.1211277409956445,6.649849587859102,-11.469639599408682,-0.7747783827391359
 1.9446031475617171,6.181605854224655,1.0223587266982435,-79.8614982844432,-1.6926350928175142,-6.0,0.12029966086000483,6.644429659237957,-11.680946095441081,-0.7952231533066628
 1.9515812083810078,6.179517762997038,1.034132386515262,-79.94300863672404,-1.734503457733258,-6.0,0.11947528452631095,6.638880543709275,-11.887919763224964,-0.8156468019812569
 1.958541851336706,6.1774014328833795,1.0461663218568493,-80.02575620168184,-1.7762673154674478,-6.000000000000016,0.11866020310340178,6.633203117542727,-12.091170915799982,-0.836046381599587
 1.9654850549684253,6.17525825127928,1.0584584950402203,-80.10970766349617,-1.8179265372577633,-6.000000000000016,0.11785883719305407,6.627398277269719,-12.291241142178093,-0.8564189349724812
 1.972410798299976,6.173089605580339,1.07100686838259,-80.19483364487309,-1.8594809972470667,-5.999999999999968,0.11707466104943964,6.621466939541819,-12.488612941562968,-0.8767614949791585
 1.979319060798372,6.170896883182154,1.0838094042011734,-80.28110826131427,-1.9009305722374437,-6.0,0.11631038210937887,6.615410040986017,-12.683717823727257,-0.8970710846791938
 1.986209822338659,6.168681471480325,1.0968640648131853,-80.36850873628187,-1.9422751414791657,-6.0,0.11556808650552816,6.609228538056806,-12.876943160886373,-0.9173447174300663
 1.9930830631737004,6.166444757870451,1.110168812535841,-80.45701506784577,-1.9835145864894137,-6.000000000000016,0.11484935620815476,6.602923406885156,-13.06863799988081,-0.9375793970165243
 1.9999387639082054,6.164188129748131,1.1237216096863554,-80.54660973898054,-2.0246487908964443,-6.000000000000016,0.11415536326228252,6.596495643124373,-13.259118008613948,-0.957772117787697
 2.006776905476404,6.161912974508963,1.1375204185819434,-80.63727746499289,-2.0656776403056356,-5.999999999999984,0.11348694801443507,6.589946261792868,-13.44866970845138,-0.9779198647987117
 2.0135974691228617,6.159620679548548,1.1515632015398203,-80.72900497269957,-2.106601022184382,-5.999999999999984,0.11284468135483865,6.583276297113873,-13.637554102617598,-0.99801961395737
 2.0204004363860175,6.157312632262484,1.1658479208772003,-80.8217808068092,-2.1474188257633173,-5.999999999999984,0.1122289161465608,6.576486802352133,-13.8260098030223,-1.0180683321769137
 2.0271857890840868,6.154990220046371,1.1803725389112993,-80.91559515972966,-2.1881309419517314,-6.0,0.11163982955470109,6.569578849647578,-14.014255721178252,-1.038062977529927
 2.0339535093030237,6.152654830295806,1.195135017959332,-81.01043972152723,-2.2287372632653524,-5.999999999999984,0.11107745734777537,6.562553529846019,-14.202493415114475,-1.0580004994062373
 2.0407035793862933,6.1503078504063895,1.2101333203385132,-81.10630754743643,-2.2692376837649717,-6.00000000000005,0.11054172229401246,6.555411952326892,-14.390909112101273,-1.0778778386717311
 2.04743598192623,6.1479506677737215,1.2253654083660581,-81.20319294049474,-2.3096320990045913,-5.999999999999934,0.11003245729839947,6.548155244828077,-14.579675477192191,-1.0976919278304764
 2.0541506997567933,6.145584669793399,1.2408292443591815,-81.30109134738527,-2.34992040598797,-6.0,0.10954942478725127,6.540784553267809,-14.768953171793454,-1.1174396911854725
 2.060847715947565,6.143211243861023,1.2565227906350989,-81.39999926589752,-2.390102503132603,-5.999999999999983,0.10909233227855253,6.533301041563728,-14.95889219074339,-1.1371180450022802
 2.06752701379885,6.140831777372191,1.2724440095110245,-81.49991416236476,-2.430178290240312,-6.0,0.10866084524615345,6.525705891449087,-15.149633070395407,-1.1567238976729997
 2.0741885768377535,6.138447657722503,1.288590863304174,-81.60083439807944,-2.470147668473731,-5.999999999999966,0.10825459827633918,6.518000302286133,-15.341307923779622,-1.176254149878158
